TIME,DEPTH
28.7106,15.0109
28.7206,15.0742
28.7306,15.0742
28.7406,15.0742
28.7506,15.0742
28.7606,15.0742
28.7706,15.0742
28.7806,15.0742
28.7906,15.0742
28.8006,15.0742
28.8106,15.0742
28.8206,15.1387
28.8306,15.1387
28.8406,15.1387
28.8506,15.1387
28.8606,15.1387
28.8706,15.1387
28.8806,15.1387
28.8906,15.1387
28.9006,15.1387
28.9106,15.1387
28.9206,15.2043
28.9306,15.2043
28.9406,15.2043
28.9506,15.2043
28.9606,15.2043
28.9706,15.2043
28.9806,15.2043
28.9906,15.2043
29.0006,15.2043
29.0106,15.2043
29.0206,15.271
29.0306,15.271
29.0406,15.271
29.0506,15.271
29.0606,15.271
29.0706,15.271
29.0806,15.271
29.0906,15.271
29.1006,15.271
29.1106,15.271
29.1206,15.271
29.1306,15.3383
29.1406,15.3383
29.1506,15.3383
29.1606,15.3383
29.1706,15.3383
29.1806,15.3383
29.1906,15.3383
29.2006,15.3383
29.2106,15.3383
29.2206,15.4055
29.2306,15.4055
29.2406,15.4055
29.2506,15.4055
29.2606,15.4055
29.2706,15.4055
29.2806,15.4055
29.2906,15.4055
29.3006,15.4055
29.3106,15.4055
29.3206,15.472
29.3306,15.472
29.3406,15.472
29.3506,15.472
29.3606,15.472
29.3706,15.472
29.3806,15.472
29.3906,15.472
29.4006,15.472
29.4106,15.472
29.4206,15.537
29.4306,15.537
29.4406,15.537
29.4506,15.537
29.4606,15.537
29.4706,15.537
29.4806,15.537
29.4906,15.537
29.5006,15.537
29.5106,15.537
29.5206,15.6001
29.5306,15.6001
29.5406,15.6001
29.5506,15.6001
29.5606,15.6001
29.5706,15.6001
29.5806,15.6001
29.5906,15.6001
29.6006,15.6001
29.6106,15.6001
29.6206,15.6604
29.6306,15.6604
29.6406,15.6604
29.6506,15.6604
29.6606,15.6604
29.6706,15.6604
29.6806,15.6604
29.6906,15.6604
29.7006,15.6604
29.7106,15.6604
29.7206,15.7175
29.7306,15.7175
29.7406,15.7175
29.7506,15.7175
29.7606,15.7175
29.7706,15.7175
29.7806,15.7175
29.7906,15.7175
29.8006,15.7175
29.8106,15.7175
29.8206,15.7709
29.8306,15.7709
29.8406,15.7709
29.8506,15.7709
29.8606,15.7709
29.8706,15.7709
29.8806,15.7709
29.8906,15.7709
29.9006,15.7709
29.9106,15.7709
29.9206,15.82
29.9306,15.82
29.9406,15.82
29.9506,15.82
29.9606,15.82
29.9706,15.82
29.9806,15.82
29.9906,15.82
30.0006,15.82
30.0106,15.82
30.0206,15.8645
30.0306,15.8645
30.0406,15.8645
30.0506,15.8645
30.0606,15.8645
30.0706,15.8645
30.0806,15.8645
30.0906,15.8645
30.1006,15.8645
30.1106,15.8645
30.1206,15.904
30.1306,15.904
30.1406,15.904
30.1506,15.904
30.1606,15.904
30.1706,15.904
30.1806,15.904
30.1906,15.904
30.2006,15.904
30.2106,15.904
30.2206,15.9382
30.2306,15.9382
30.2406,15.9382
30.2506,15.9382
30.2606,15.9382
30.2706,15.9382
30.2806,15.9382
30.2906,15.9382
30.3006,15.9382
30.3106,15.9382
30.3206,15.9668
30.3306,15.9668
30.3406,15.9668
30.3506,15.9668
30.3606,15.9668
30.3706,15.9668
30.3806,15.9668
30.3906,15.9668
30.4006,15.9668
30.4106,15.9668
30.4206,15.9898
30.4306,15.9898
30.4406,15.9898
30.4506,15.9898
30.4606,15.9898
30.4706,15.9898
30.4806,15.9898
30.4906,15.9898
30.5006,15.9898
30.5106,15.9898
30.5206,16.007
30.5306,16.007
30.5406,16.007
30.5506,16.007
30.5606,16.007
30.5706,16.007
30.5806,16.007
30.5906,16.007
30.6006,16.007
30.6106,16.007
30.6206,16.0184
30.6306,16.0184
30.6406,16.0184
30.6506,16.0184
30.6606,16.0184
30.6706,16.0184
30.6806,16.0184
30.6906,16.0184
30.7006,16.0184
30.7106,16.0184
30.7206,16.0241
30.7306,16.0241
30.7406,16.0241
30.7506,16.0241
30.7606,16.0241
30.7706,16.0241
30.7806,16.0241
30.7906,16.0241
30.8006,16.0241
30.8106,16.0241
30.8206,16.024
30.8306,16.024
30.8406,16.024
30.8506,16.024
30.8606,16.024
30.8706,16.024
30.8806,16.024
30.8906,16.024
30.9006,16.024
30.9106,16.024
30.9206,16.0184
30.9306,16.0184
30.9406,16.0184
30.9506,16.0184
30.9606,16.0184
30.9706,16.0184
30.9806,16.0184
30.9906,16.0184
31.0006,16.0184
31.0106,16.0184
31.0206,16.0075
31.0306,16.0075
31.0406,16.0075
31.0506,16.0075
31.0606,16.0075
31.0706,16.0075
31.0806,16.0075
31.0906,16.0075
31.1006,16.0075
31.1106,16.0075
31.1206,15.9914
31.1306,15.9914
31.1406,15.9914
31.1506,15.9914
31.1606,15.9914
31.1706,15.9914
31.1806,15.9914
31.1906,15.9914
31.2006,15.9914
31.2106,15.9914
31.2206,15.9704
31.2306,15.9704
31.2406,15.9704
31.2506,15.9704
31.2606,15.9704
31.2706,15.9704
31.2806,15.9704
31.2906,15.9704
31.3006,15.9704
31.3106,15.9704
31.3206,15.9449
31.3306,15.9449
31.3406,15.9449
31.3506,15.9449
31.3606,15.9449
31.3706,15.9449
31.3806,15.9449
31.3906,15.9449
31.4006,15.9449
31.4106,15.9449
31.4206,15.915
31.4306,15.915
31.4406,15.915
31.4506,15.915
31.4606,15.915
31.4706,15.915
31.4806,15.915
31.4906,15.915
31.5006,15.915
31.5106,15.915
31.5206,15.8812
31.5306,15.8812
31.5406,15.8812
31.5506,15.8812
31.5606,15.8812
31.5706,15.8812
31.5806,15.8812
31.5906,15.8812
31.6006,15.8812
31.6106,15.8812
31.6206,15.8438
31.6306,15.8438
31.6406,15.8438
31.6506,15.8438
31.6606,15.8438
31.6706,15.8438
31.6806,15.8438
31.6906,15.8438
31.7006,15.8438
31.7106,15.8438
31.7206,15.803
31.7306,15.803
31.7406,15.803
31.7506,15.803
31.7606,15.803
31.7706,15.803
31.7806,15.803
31.7906,15.803
31.8006,15.803
31.8106,15.803
31.8206,15.803
31.8306,15.7592
31.8406,15.7592
31.8506,15.7592
31.8606,15.7592
31.8706,15.7592
31.8806,15.7592
31.8906,15.7592
31.9006,15.7592
31.9106,15.7592
31.9206,15.7126
31.9306,15.7126
31.9406,15.7126
31.9506,15.7126
31.9606,15.7126
31.9706,15.7126
31.9806,15.7126
31.9906,15.7126
32.0006,15.7126
32.0106,15.7126
32.0206,15.6637
32.0306,15.6637
32.0406,15.6637
32.0506,15.6637
32.0606,15.6637
32.0706,15.6637
32.0806,15.6637
32.0906,15.6637
32.1006,15.6637
32.1106,15.6637
32.1206,15.6126
32.1306,15.6126
32.1406,15.6126
32.1506,15.6126
32.1606,15.6126
32.1706,15.6126
32.1806,15.6126
32.1906,15.6126
32.2006,15.6126
32.2106,15.6126
32.2206,15.5596
32.2306,15.5596
32.2406,15.5596
32.2506,15.5596
32.2606,15.5596
32.2706,15.5596
32.2806,15.5596
32.2906,15.5596
32.3006,15.5596
32.3106,15.5596
32.3206,15.505
32.3306,15.505
32.3406,15.505
32.3506,15.505
32.3606,15.505
32.3706,15.505
32.3806,15.505
32.3906,15.505
32.4006,15.505
32.4106,15.505
32.4206,15.4489
32.4306,15.4489
32.4406,15.4489
32.4506,15.4489
32.4606,15.4489
32.4706,15.4489
32.4806,15.4489
32.4906,15.4489
32.5006,15.4489
32.5106,15.4489
32.5205,15.3917
32.5305,15.3917
32.5405,15.3917
32.5505,15.3917
32.5605,15.3917
32.5705,15.3917
32.5805,15.3917
32.5905,15.3917
32.6005,15.3917
32.6105,15.3917
32.6205,15.3335
32.6305,15.3335
32.6405,15.3335
32.6505,15.3335
32.6605,15.3335
32.6705,15.3335
32.6805,15.3335
32.6905,15.3335
32.7005,15.3335
32.7105,15.3335
32.7205,15.2744
32.7305,15.2744
32.7405,15.2744
32.7505,15.2744
32.7605,15.2744
32.7705,15.2744
32.7805,15.2744
32.7905,15.2744
32.8005,15.2744
32.8105,15.2744
32.8205,15.2146
32.8305,15.2146
32.8405,15.2146
32.8505,15.2146
32.8605,15.2146
32.8705,15.2146
32.8805,15.2146
32.8905,15.2146
32.9005,15.2146
32.9105,15.2146
32.9205,15.1544
32.9305,15.1544
32.9405,15.1544
32.9505,15.1544
32.9605,15.1544
32.9705,15.1544
32.9805,15.1544
32.9905,15.1544
33.0005,15.1544
33.0105,15.1544
33.0205,15.0937
33.0305,15.0937
33.0405,15.0937
33.0505,15.0937
33.0605,15.0937
33.0705,15.0937
33.0805,15.0937
33.0905,15.0937
33.1005,15.0937
33.1105,15.0937
33.1204,15.0327
33.1304,15.0327
33.1404,15.0327
33.1504,15.0327
33.1604,15.0327
33.1704,15.0327
33.1804,15.0327
33.1904,15.0327
33.2004,15.0327
33.2104,15.0327
33.2204,14.9714
33.2304,14.9714
33.2404,14.9714
33.2504,14.9714
33.2604,14.9714
33.2704,14.9714
33.2804,14.9714
33.2904,14.9714
33.3004,14.9714
33.3104,14.9714
33.3204,14.9095
33.3304,14.9095
33.3404,14.9095
33.3504,14.9095
33.3604,14.9095
33.3704,14.9095
33.3804,14.9095
33.3904,14.9095
33.4004,14.9095
33.4104,14.9095
33.4204,14.9095
33.4304,14.8468
33.4404,14.8468
33.4504,14.8468
33.4604,14.8468
33.4704,14.8468
33.4804,14.8468
33.4904,14.8468
33.5004,14.8468
33.5104,14.8468
33.5204,14.7832
33.5304,14.7832
33.5404,14.7832
33.5504,14.7832
33.5604,14.7832
33.5704,14.7832
33.5804,14.7832
33.5904,14.7832
33.6004,14.7832
33.6104,14.7832
33.6204,14.719
33.6304,14.719
33.6404,14.719
33.6504,14.719
33.6604,14.719
33.6704,14.719
33.6804,14.719
33.6904,14.719
33.7004,14.719
33.7104,14.719
33.7203,14.6546
33.7303,14.6546
33.7403,14.6546
33.7503,14.6546
33.7603,14.6546
33.7703,14.6546
33.7803,14.6546
33.7903,14.6546
33.8003,14.6546
33.8103,14.6546
33.8203,14.6546
33.8303,14.5908
33.8403,14.5908
33.8503,14.5908
33.8603,14.5908
33.8703,14.5908
33.8803,14.5908
33.8903,14.5908
33.9003,14.5908
33.9103,14.5908
33.9203,14.528
33.9303,14.528
33.9403,14.528
33.9503,14.528
33.9603,14.528
33.9703,14.528
33.9803,14.528
33.9903,14.528
34.0003,14.528
34.0103,14.528
34.0203,14.467
34.0303,14.467
34.0403,14.467
34.0503,14.467
34.0603,14.467
34.0703,14.467
34.0803,14.467
34.0903,14.467
34.1003,14.467
34.1103,14.467
34.1203,14.4082
34.1303,14.4082
34.1403,14.4082
34.1503,14.4082
34.1603,14.4082
34.1703,14.4082
34.1803,14.4082
34.1903,14.4082
34.2003,14.4082
34.2103,14.4082
34.2203,14.3523
34.2303,14.3523
34.2403,14.3523
34.2503,14.3523
34.2603,14.3523
34.2703,14.3523
34.2803,14.3523
34.2903,14.3523
34.3003,14.3523
34.3102,14.3523
34.3202,14.2997
34.3302,14.2997
34.3402,14.2997
34.3502,14.2997
34.3602,14.2997
34.3702,14.2997
34.3802,14.2997
34.3902,14.2997
34.4002,14.2997
34.4102,14.2997
34.4202,14.251
34.4302,14.251
34.4402,14.251
34.4502,14.251
34.4602,14.251
34.4702,14.251
34.4802,14.251
34.4902,14.251
34.5002,14.251
34.5102,14.251
34.5202,14.2065
34.5302,14.2065
34.5402,14.2065
34.5502,14.2065
34.5602,14.2065
34.5702,14.2065
34.5802,14.2065
34.5902,14.2065
34.6002,14.2065
34.6102,14.2065
34.6202,14.2065
34.6302,14.1667
34.6402,14.1667
34.6502,14.1667
34.6602,14.1667
34.6702,14.1667
34.6802,14.1667
34.6902,14.1667
34.7002,14.1667
34.7102,14.1667
34.7202,14.1318
34.7302,14.1318
34.7402,14.1318
34.7502,14.1318
34.7602,14.1318
34.7702,14.1318
34.7802,14.1318
34.7902,14.1318
34.8002,14.1318
34.8102,14.1318
34.8202,14.1021
34.8302,14.1021
34.8402,14.1021
34.8502,14.1021
34.8602,14.1021
34.8702,14.1021
34.8802,14.1021
34.8902,14.1021
34.9002,14.1021
34.9101,14.1021
34.9201,14.0777
34.9301,14.0777
34.9401,14.0777
34.9501,14.0777
34.9601,14.0777
34.9701,14.0777
34.9801,14.0777
34.9901,14.0777
35.0001,14.0777
35.0101,14.0777
35.0201,14.0589
35.0301,14.0589
35.0401,14.0589
35.0501,14.0589
35.0601,14.0589
35.0701,14.0589
35.0801,14.0589
35.0901,14.0589
35.1001,14.0589
35.1101,14.0589
35.1201,14.0456
35.1301,14.0456
35.1401,14.0456
35.1501,14.0456
35.1601,14.0456
35.1701,14.0456
35.1801,14.0456
35.1901,14.0456
35.2001,14.0456
35.2101,14.0456
35.2201,14.038
35.2301,14.038
35.2401,14.038
35.2501,14.038
35.2601,14.038
35.2701,14.038
35.2801,14.038
35.2901,14.038
35.3001,14.038
35.3101,14.038
35.3201,14.0359
35.3301,14.0359
35.3401,14.0359
35.3501,14.0359
35.3601,14.0359
35.3701,14.0359
35.3801,14.0359
35.3901,14.0359
35.4001,14.0359
35.4101,14.0359
35.4201,14.0392
35.4301,14.0392
35.4401,14.0392
35.4501,14.0392
35.4601,14.0392
35.4701,14.0392
35.4801,14.0392
35.4901,14.0392
35.5,14.0392
35.51,14.0392
35.52,14.0478
35.53,14.0478
35.54,14.0478
35.55,14.0478
35.56,14.0478
35.57,14.0478
35.58,14.0478
35.59,14.0478
35.6,14.0478
35.61,14.0478
35.62,14.0616
35.63,14.0616
35.64,14.0616
35.65,14.0616
35.66,14.0616
35.67,14.0616
35.68,14.0616
35.69,14.0616
35.7,14.0616
35.71,14.0616
35.72,14.0616
35.73,14.0803
35.74,14.0803
35.75,14.0803
35.76,14.0803
35.77,14.0803
35.78,14.0803
35.79,14.0803
35.8,14.0803
35.81,14.0803
35.82,14.1036
35.83,14.1036
35.84,14.1036
35.85,14.1036
35.86,14.1036
35.87,14.1036
35.88,14.1036
35.89,14.1036
35.9,14.1036
35.91,14.1036
35.92,14.1313
35.93,14.1313
35.94,14.1313
35.95,14.1313
35.96,14.1313
35.97,14.1313
35.98,14.1313
35.99,14.1313
36,14.1313
36.01,14.1313
36.02,14.163
36.03,14.163
36.04,14.163
36.05,14.163
36.06,14.163
36.07,14.163
36.08,14.163
36.09,14.163
36.0999,14.163
36.1099,14.163
36.1199,14.1986
36.1299,14.1986
36.1399,14.1986
36.1499,14.1986
36.1599,14.1986
36.1699,14.1986
36.1799,14.1986
36.1899,14.1986
36.1999,14.1986
36.2099,14.1986
36.2199,14.2377
36.2299,14.2377
36.2399,14.2377
36.2499,14.2377
36.2599,14.2377
36.2699,14.2377
36.2799,14.2377
36.2899,14.2377
36.2999,14.2377
36.3099,14.2377
36.3199,14.28
36.3299,14.28
36.3399,14.28
36.3499,14.28
36.3599,14.28
36.3699,14.28
36.3799,14.28
36.3899,14.28
36.3999,14.28
36.4099,14.28
36.4199,14.3252
36.4299,14.3252
36.4399,14.3252
36.4499,14.3252
36.4599,14.3252
36.4699,14.3252
36.4799,14.3252
36.4899,14.3252
36.4999,14.3252
36.5099,14.3252
36.5199,14.373
36.5299,14.373
36.5399,14.373
36.5499,14.373
36.5599,14.373
36.5699,14.373
36.5799,14.373
36.5899,14.373
36.5999,14.373
36.6099,14.373
36.6199,14.4232
36.6299,14.4232
36.6399,14.4232
36.6499,14.4232
36.6599,14.4232
36.6699,14.4232
36.6799,14.4232
36.6898,14.4232
36.6998,14.4232
36.7098,14.4232
36.7198,14.4756
36.7298,14.4756
36.7398,14.4756
36.7498,14.4756
36.7598,14.4756
36.7698,14.4756
36.7798,14.4756
36.7898,14.4756
36.7998,14.4756
36.8098,14.4756
36.8198,14.5298
36.8298,14.5298
36.8398,14.5298
36.8498,14.5298
36.8598,14.5298
36.8698,14.5298
36.8798,14.5298
36.8898,14.5298
36.8998,14.5298
36.9098,14.5298
36.9198,14.5856
36.9298,14.5856
36.9398,14.5856
36.9498,14.5856
36.9598,14.5856
36.9698,14.5856
36.9798,14.5856
36.9898,14.5856
36.9998,14.5856
37.0098,14.5856
37.0198,14.6429
37.0298,14.6429
37.0398,14.6429
37.0498,14.6429
37.0598,14.6429
37.0698,14.6429
37.0798,14.6429
37.0898,14.6429
37.0998,14.6429
37.1098,14.6429
37.1198,14.7014
37.1298,14.7014
37.1398,14.7014
37.1498,14.7014
37.1598,14.7014
37.1698,14.7014
37.1798,14.7014
37.1898,14.7014
37.1998,14.7014
37.2098,14.7014
37.2198,14.7611
37.2298,14.7611
37.2398,14.7611
37.2498,14.7611
37.2598,14.7611
37.2698,14.7611
37.2798,14.7611
37.2897,14.7611
37.2997,14.7611
37.3097,14.7611
37.3197,14.8216
37.3297,14.8216
37.3397,14.8216
37.3497,14.8216
37.3597,14.8216
37.3697,14.8216
37.3797,14.8216
37.3897,14.8216
37.3997,14.8216
37.4097,14.8216
37.4197,14.8829
37.4297,14.8829
37.4397,14.8829
37.4497,14.8829
37.4597,14.8829
37.4697,14.8829
37.4797,14.8829
37.4897,14.8829
37.4997,14.8829
37.5097,14.8829
37.5197,14.9449
37.5297,14.9449
37.5397,14.9449
37.5497,14.9449
37.5597,14.9449
37.5697,14.9449
37.5797,14.9449
37.5897,14.9449
37.5997,14.9449
37.6097,14.9449
37.6197,15.0075
37.6297,15.0075
37.6397,15.0075
37.6497,15.0075
37.6597,15.0075
37.6697,15.0075
37.6797,15.0075
37.6897,15.0075
37.6997,15.0075
37.7097,15.0075
37.7197,15.0709
37.7297,15.0709
37.7397,15.0709
37.7497,15.0709
37.7597,15.0709
37.7697,15.0709
37.7797,15.0709
37.7897,15.0709
37.7997,15.0709
37.8097,15.0709
37.8197,15.1353
37.8297,15.1353
37.8397,15.1353
37.8497,15.1353
37.8597,15.1353
37.8697,15.1353
37.8797,15.1353
37.8896,15.1353
37.8996,15.1353
37.9096,15.1353
37.9196,15.201
37.9296,15.201
37.9396,15.201
37.9496,15.201
37.9596,15.201
37.9696,15.201
37.9796,15.201
37.9896,15.201
37.9996,15.201
38.0096,15.201
38.0196,15.2678
38.0296,15.2678
38.0396,15.2678
38.0496,15.2678
38.0596,15.2678
38.0696,15.2678
38.0796,15.2678
38.0896,15.2678
38.0996,15.2678
38.1096,15.2678
38.1196,15.3351
38.1296,15.3351
38.1396,15.3351
38.1496,15.3351
38.1596,15.3351
38.1696,15.3351
38.1796,15.3351
38.1896,15.3351
38.1996,15.3351
38.2096,15.3351
38.2196,15.4024
38.2296,15.4024
38.2396,15.4024
38.2496,15.4024
38.2596,15.4024
38.2696,15.4024
38.2796,15.4024
38.2896,15.4024
38.2996,15.4024
38.3096,15.4024
38.3196,15.4689
38.3296,15.4689
38.3396,15.4689
38.3496,15.4689
38.3596,15.4689
38.3696,15.4689
38.3796,15.4689
38.3896,15.4689
38.3996,15.4689
38.4096,15.4689
38.4196,15.5341
38.4296,15.5341
38.4396,15.5341
38.4496,15.5341
38.4596,15.5341
38.4696,15.5341
38.4795,15.5341
38.4895,15.5341
38.4995,15.5341
38.5095,15.5341
38.5195,15.5972
38.5295,15.5972
38.5395,15.5972
38.5495,15.5972
38.5595,15.5972
38.5695,15.5972
38.5795,15.5972
38.5895,15.5972
38.5995,15.5972
38.6095,15.5972
38.6195,15.6577
38.6295,15.6577
38.6395,15.6577
38.6495,15.6577
38.6595,15.6577
38.6695,15.6577
38.6795,15.6577
38.6895,15.6577
38.6995,15.6577
38.7095,15.6577
38.7195,15.715
38.7295,15.715
38.7395,15.715
38.7495,15.715
38.7595,15.715
38.7695,15.715
38.7795,15.715
38.7895,15.715
38.7995,15.715
38.8095,15.715
38.8195,15.7685
38.8295,15.7685
38.8395,15.7685
38.8495,15.7685
38.8595,15.7685
38.8695,15.7685
38.8795,15.7685
38.8895,15.7685
38.8995,15.7685
38.9095,15.7685
38.9195,15.8178
38.9295,15.8178
38.9395,15.8178
38.9495,15.8178
38.9595,15.8178
38.9695,15.8178
38.9795,15.8178
38.9895,15.8178
38.9995,15.8178
39.0095,15.8178
39.0195,15.8625
39.0295,15.8625
39.0395,15.8625
39.0495,15.8625
39.0595,15.8625
39.0695,15.8625
39.0794,15.8625
39.0894,15.8625
39.0994,15.8625
39.1094,15.8625
39.1194,15.9022
39.1294,15.9022
39.1394,15.9022
39.1494,15.9022
39.1594,15.9022
39.1694,15.9022
39.1794,15.9022
39.1894,15.9022
39.1994,15.9022
39.2094,15.9022
39.2194,15.9365
39.2294,15.9365
39.2394,15.9365
39.2494,15.9365
39.2594,15.9365
39.2694,15.9365
39.2794,15.9365
39.2894,15.9365
39.2994,15.9365
39.3094,15.9365
39.3194,15.9654
39.3294,15.9654
39.3394,15.9654
39.3494,15.9654
39.3594,15.9654
39.3694,15.9654
39.3794,15.9654
39.3894,15.9654
39.3994,15.9654
39.4094,15.9654
39.4194,15.9886
39.4294,15.9886
39.4394,15.9886
39.4494,15.9886
39.4594,15.9886
39.4694,15.9886
39.4794,15.9886
39.4894,15.9886
39.4994,15.9886
39.5094,15.9886
39.5194,16.006
39.5294,16.006
39.5394,16.006
39.5494,16.006
39.5594,16.006
39.5694,16.006
39.5794,16.006
39.5894,16.006
39.5994,16.006
39.6094,16.006
39.6194,16.0176
39.6294,16.0176
39.6394,16.0176
39.6494,16.0176
39.6594,16.0176
39.6693,16.0176
39.6793,16.0176
39.6893,16.0176
39.6993,16.0176
39.7093,16.0176
39.7193,16.0234
39.7293,16.0234
39.7393,16.0234
39.7493,16.0234
39.7593,16.0234
39.7693,16.0234
39.7793,16.0234
39.7893,16.0234
39.7993,16.0234
39.8093,16.0234
39.8193,16.0236
39.8293,16.0236
39.8393,16.0236
39.8493,16.0236
39.8593,16.0236
39.8693,16.0236
39.8793,16.0236
39.8893,16.0236
39.8993,16.0236
39.9093,16.0236
39.9193,16.0181
39.9293,16.0181
39.9393,16.0181
39.9493,16.0181
39.9593,16.0181
39.9693,16.0181
39.9793,16.0181
39.9893,16.0181
39.9993,16.0181
40.0093,16.0181
40.0193,16.0181
40.0293,16.0073
40.0393,16.0073
40.0493,16.0073
40.0593,16.0073
40.0693,16.0073
40.0793,16.0073
40.0893,16.0073
40.0993,16.0073
40.1093,16.0073
40.1193,15.9914
40.1293,15.9914
40.1393,15.9914
40.1493,15.9914
40.1593,15.9914
40.1693,15.9914
40.1793,15.9914
40.1893,15.9914
40.1993,15.9914
40.2093,15.9914
40.2193,15.9706
40.2293,15.9706
40.2393,15.9706
40.2493,15.9706
40.2593,15.9706
40.2692,15.9706
40.2792,15.9706
40.2892,15.9706
40.2992,15.9706
40.3092,15.9706
40.3192,15.9452
40.3292,15.9452
40.3392,15.9452
40.3492,15.9452
40.3592,15.9452
40.3692,15.9452
40.3792,15.9452
40.3892,15.9452
40.3992,15.9452
40.4092,15.9452
40.4192,15.9154
40.4292,15.9154
40.4392,15.9154
40.4492,15.9154
40.4592,15.9154
40.4692,15.9154
40.4792,15.9154
40.4892,15.9154
40.4992,15.9154
40.5092,15.9154
40.5192,15.8817
40.5292,15.8817
40.5392,15.8817
40.5492,15.8817
40.5592,15.8817
40.5692,15.8817
40.5792,15.8817
40.5892,15.8817
40.5992,15.8817
40.6092,15.8817
40.6192,15.8444
40.6292,15.8444
40.6392,15.8444
40.6492,15.8444
40.6592,15.8444
40.6692,15.8444
40.6792,15.8444
40.6892,15.8444
40.6992,15.8444
40.7092,15.8444
40.7192,15.8037
40.7292,15.8037
40.7392,15.8037
40.7492,15.8037
40.7592,15.8037
40.7692,15.8037
40.7792,15.8037
40.7892,15.8037
40.7992,15.8037
40.8092,15.8037
40.8192,15.7599
40.8292,15.7599
40.8392,15.7599
40.8492,15.7599
40.8591,15.7599
40.8691,15.7599
40.8791,15.7599
40.8891,15.7599
40.8991,15.7599
40.9091,15.7599
40.9191,15.7135
40.9291,15.7135
40.9391,15.7135
40.9491,15.7135
40.9591,15.7135
40.9691,15.7135
40.9791,15.7135
40.9891,15.7135
40.9991,15.7135
41.0091,15.7135
41.0191,15.6646
41.0291,15.6646
41.0391,15.6646
41.0491,15.6646
41.0591,15.6646
41.0691,15.6646
41.0791,15.6646
41.0891,15.6646
41.0991,15.6646
41.1091,15.6646
41.1191,15.6135
41.1291,15.6135
41.1391,15.6135
41.1491,15.6135
41.1591,15.6135
41.1691,15.6135
41.1791,15.6135
41.1891,15.6135
41.1991,15.6135
41.2091,15.6135
41.2191,15.5606
41.2291,15.5606
41.2391,15.5606
41.2491,15.5606
41.2591,15.5606
41.2691,15.5606
41.2791,15.5606
41.2891,15.5606
41.2991,15.5606
41.3091,15.5606
41.3191,15.506
41.3291,15.506
41.3391,15.506
41.3491,15.506
41.3591,15.506
41.3691,15.506
41.3791,15.506
41.3891,15.506
41.3991,15.506
41.4091,15.506
41.4191,15.4499
41.4291,15.4499
41.4391,15.4499
41.4491,15.4499
41.459,15.4499
41.469,15.4499
41.479,15.4499
41.489,15.4499
41.499,15.4499
41.509,15.4499
41.519,15.3927
41.529,15.3927
41.539,15.3927
41.549,15.3927
41.559,15.3927
41.569,15.3927
41.579,15.3927
41.589,15.3927
41.599,15.3927
41.609,15.3927
41.619,15.3345
41.629,15.3345
41.639,15.3345
41.649,15.3345
41.659,15.3345
41.669,15.3345
41.679,15.3345
41.689,15.3345
41.699,15.3345
41.709,15.3345
41.719,15.2754
41.729,15.2754
41.739,15.2754
41.749,15.2754
41.759,15.2754
41.769,15.2754
41.779,15.2754
41.789,15.2754
41.799,15.2754
41.809,15.2754
41.819,15.2157
41.829,15.2157
41.839,15.2157
41.849,15.2157
41.859,15.2157
41.869,15.2157
41.879,15.2157
41.889,15.2157
41.899,15.2157
41.909,15.2157
41.919,15.1554
41.929,15.1554
41.939,15.1554
41.949,15.1554
41.959,15.1554
41.969,15.1554
41.979,15.1554
41.989,15.1554
41.999,15.1554
42.009,15.1554
42.019,15.0947
42.029,15.0947
42.039,15.0947
42.049,15.0947
42.0589,15.0947
42.0689,15.0947
42.0789,15.0947
42.0889,15.0947
42.0989,15.0947
42.1089,15.0947
42.1189,15.0337
42.1289,15.0337
42.1389,15.0337
42.1489,15.0337
42.1589,15.0337
42.1689,15.0337
42.1789,15.0337
42.1889,15.0337
42.1989,15.0337
42.2089,15.0337
42.2189,14.9724
42.2289,14.9724
42.2389,14.9724
42.2489,14.9724
42.2589,14.9724
42.2689,14.9724
42.2789,14.9724
42.2889,14.9724
42.2989,14.9724
42.3089,14.9724
42.3189,14.9105
42.3289,14.9105
42.3389,14.9105
42.3489,14.9105
42.3589,14.9105
42.3689,14.9105
42.3789,14.9105
42.3889,14.9105
42.3989,14.9105
42.4089,14.9105
42.4189,14.8477
42.4289,14.8477
42.4389,14.8477
42.4489,14.8477
42.4589,14.8477
42.4689,14.8477
42.4789,14.8477
42.4889,14.8477
42.4989,14.8477
42.5089,14.8477
42.5189,14.7841
42.5289,14.7841
42.5389,14.7841
42.5489,14.7841
42.5589,14.7841
42.5689,14.7841
42.5789,14.7841
42.5889,14.7841
42.5989,14.7841
42.6089,14.7841
42.6189,14.7841
42.6289,14.7199
42.6389,14.7199
42.6488,14.7199
42.6588,14.7199
42.6688,14.7199
42.6788,14.7199
42.6888,14.7199
42.6988,14.7199
42.7088,14.7199
42.7188,14.6555
42.7288,14.6555
42.7388,14.6555
42.7488,14.6555
42.7588,14.6555
42.7688,14.6555
42.7788,14.6555
42.7888,14.6555
42.7988,14.6555
42.8088,14.6555
42.8188,14.5917
42.8288,14.5917
42.8388,14.5917
42.8488,14.5917
42.8588,14.5917
42.8688,14.5917
42.8788,14.5917
42.8888,14.5917
42.8988,14.5917
42.9088,14.5917
42.9188,14.5289
42.9288,14.5289
42.9388,14.5289
42.9488,14.5289
42.9588,14.5289
42.9688,14.5289
42.9788,14.5289
42.9888,14.5289
42.9988,14.5289
43.0088,14.5289
43.0188,14.4678
43.0288,14.4678
